-	I-IUPAC
dihydro	I-IUPAC
-	I-IUPAC
8	I-IUPAC
-	I-IUPAC
hydroxy	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
oxo	I-IUPAC
-	I-IUPAC
1H	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
benzopyran	I-IUPAC
-	I-IUPAC
3	I-IUPAC
-	I-IUPAC
yl	I-IUPAC
)	I-IUPAC
-	I-IUPAC
3	I-IUPAC
-	I-IUPAC
methylbutyl	I-IUPAC
]	I-IUPAC
amino	I-IUPAC
]	I-IUPAC
-	I-IUPAC
4	I-IUPAC
(	I-IUPAC
S	I-IUPAC
)	I-IUPAC
,	I-IUPAC
5	I-IUPAC
(	I-IUPAC
S	I-IUPAC
)	I-IUPAC
-	I-IUPAC
dihydroxy	I-IUPAC
6	I-IUPAC
-	I-IUPAC
oxo	I-IUPAC
-	I-IUPAC
3	I-IUPAC
(	I-IUPAC
S	I-IUPAC
)	I-IUPAC
-	I-IUPAC
ammoniohexanoate	I-IUPAC
[	O
AI	O
-	O
77	O
-	O
B	O
,	O
1	O
]	O
,	O
a	O
product	O
of	O
Bacillus	O
pumilus	O
AI	O
-	O
77	O
,	O
nine	O
derivatives	O
were	O
prepared	O
and	O
then	O
tested	O
for	O
protective	O
activity	O
against	O
stress	O
-	O
induced	O
ulcers	O
in	O
rats	O
.	O
This	O
study	O
indicates	O
that	O
the	O
substitutions	O
with	O
none	O
or	O
low	O
polar	O
functional	O
groups	O
at	O
the	O
1	O
-	O
position	O
could	O
improve	O
the	O
selectivity	O
and	O
duration	O
of	O
the	O
bronchodilator	O
effects	O
of	O
xanthines	O
.	O
N	O
,	O
O	O
-	O
Dicarbethoxy	O
-	O
4	O
-	O
chlorobenzenesulfohydroxamate	O
(	O
1c	O
)	O
and	O
O	B-IUPAC
-	I-IUPAC
carbethoxy	I-IUPAC
-	I-IUPAC
N	I-IUPAC
-	I-IUPAC
hydroxysaccharin	I-IUPAC
(	O
6	O
)	O
,	O
both	O
potential	O
carbethoxylating	O
agents	O
,	O
inhibited	O
yeast	O
aldehyde	O
dehydrogenase	O
(	O
AlDH	O
)	O
with	O
IC50	O
's	O
of	O
24	O
and	O
56	O
microM	O
,	O
respectively	O
.	O
N	O
-	O
Substituted	O
analogues	O
of	O
trans	B-PARTIUPAC
-	I-PARTIUPAC
7	I-PARTIUPAC
-	I-PARTIUPAC
and	O
trans	B-IUPAC
-	I-IUPAC
9	I-IUPAC
-	I-IUPAC
hydroxy	I-IUPAC
-	I-IUPAC
1,2,3,4,4	I-IUPAC
a	I-IUPAC
,	I-IUPAC
5,6,10	I-IUPAC
b	I-IUPAC
-	I-IUPAC
octahydrobenzo	I-IUPAC
[	I-IUPAC
f	I-IUPAC
]	I-IUPAC
quinoline	I-IUPAC
(	O
trans	O
-	O
7	O
-	O
and	O
trans	O
-	O
9	O
-	O
OH	O
-	O
OHBQ	O
)	O
were	O
tested	O
for	O
dopamine	O
(	O
DA	O
)	O
D2	O
receptor	O
affinity	O
by	O
using	O
in	O
vitro	O
[	O
3H	O
]	O
spiperone	O
and	O
in	O
vivo	O
5,6	O
-	O
di	O
-	O
n	O
-	O
Pr	O
-	O
ADTN	O
binding	O
assays	O
.	O
In	O
contrast	O
with	O
type	O
I	O
mechanism	O
-	O
based	O
inactivation	O
,	O
reduction	O
of	O
enzyme	O
-	O
bound	O
NAD+	O
to	O
NADH	O
was	O
not	O
observed	O
.	O
The	O
X	O
-	O
ray	O
structures	O
show	O
that	O
both	O
complexes	O
have	O
a	O
pseudo	O
-	O
square	O
-	O
pyramidal	O
structure	O
of	O
[	O
RevO	O
]	O
3+	O
N2S2	O
core	O
with	O
oxygen	O
occupying	O
the	O
apical	O
position	O
and	O
the	O
N	O
-	O
alkyl	O
substitution	O
in	O
syn	O
-	O
configuration	O
to	O
the	O
oxo	O
-	O
rhenium	O
bond	O
.	O
We	O
hypothesized	O
that	O
the	O
lactam	O
ring	O
promoted	O
conformational	O
stability	O
to	O
yield	O
analogues	O
with	O
increased	O
potency	O
both	O
in	O
vitro	O
and	O
in	O
vivo	O
as	O
compared	O
to	O
that	O
of	O
their	O
linear	O
counterparts	O
.	O
1-9	O
)	O
,	O
a	O
75%	O
increase	O
in	O
survival	O
was	O
observed	O
relative	O
to	O
untreated	O
controls	O
,	O
and	O
there	O
was	O
no	O
evidence	O
of	O
any	O
host	O
toxicity	O
.	O
Additionally	O
,	O
we	O
monitored	O
the	O
dose	O
dependent	O
caspase	O
-	O
3	O
-	O
like	O
protease	O
activity	O
in	O
K562	O
cells	O
and	O
MCF	O
-	O
7	O
/	O
Casp	O
-	O
3	O
cells	O
treated	O
with	O
9h	O
,	O
indicating	O
induction	O
of	O
apoptosis	O
.	O
The	O
dibenzo	B-IUPAC
[	I-IUPAC
1,4	I-IUPAC
]	I-IUPAC
dioxin	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
carboxamides	I-IUPAC
are	O
active	O
against	O
wild	O
-	O
type	O
P388	O
leukemia	O
in	O
vitro	O
and	O
in	O
vivo	O
,	O
with	O
structure	O
-	O
activity	O
relationships	O
resembling	O
those	O
for	O
both	O
the	O
acridine	B-IUPAC
-	I-IUPAC
4	I-IUPAC
-	I-IUPAC
carboxamide	I-IUPAC
and	O
phenazine	B-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
carboxamide	I-IUPAC
series	B-MODIFIER
of	O
DNA	O
-	O
intercalating	O
antitumor	O
agents	O
.	O
Compounds	O
4	O
,	O
7	O
,	O
and	O
15	O
were	O
designed	O
as	O
putative	O
substrates	O
of	O
the	O
"	O
hydrolytic	O
activity	O
"	O
of	O
S	B-IUPAC
-	I-IUPAC
adenosyl	I-IUPAC
-	I-IUPAC
l	I-IUPAC
-	I-IUPAC
homocysteine	I-IUPAC
(	O
AdoHcy	O
)	O
hydrolase	O
.	O
The	O
products	O
were	O
tested	O
for	O
in	O
vivo	O
antitumor	O
activity	O
against	O
L1210	O
leukemia	O
in	O
mice	O
to	O
test	O
whether	O
all	O
MTX	O
and	O
DCM	O
diesters	O
are	O
therapeutically	O
equivalent	O
in	O
this	O
species	O
.	O
The	O
contractile	O
effects	O
on	O
guinea	O
pig	O
ileum	O
and	O
aorta	O
,	O
respectively	O
,	O
could	O
be	O
blocked	O
concentration	O
-	O
dependently	O
by	O
the	O
H1	O
receptor	O
antagonist	O
mepyramine	O
,	O
yielding	O
KB	O
values	O
for	O
mepyramine	O
in	O
the	O
nanomolar	O
range	O
.	O
All	O
compounds	O
showed	O
high	O
affinity	O
for	O
the	O
DAT	O
.	O
On	O
the	O
basis	O
of	O
inhibition	O
of	O
HIV	O
-	O
1'	O
s	O
cytopathic	O
effects	O
in	O
MT	O
-	O
4	O
cells	O
,	O
we	O
found	O
that	O
5	O
-	O
mono	O
-	O
Me	O
-	O
substituted	O
analogues	O
,	O
the	O
original	O
substitution	O
in	O
the	O
early	O
lead	O
compounds	O
,	O
and	O
7	O
-	O
mono	O
-	O
Me	O
-	O
substituted	O
analogues	O
of	O
1	O
were	O
comparable	O
as	O
being	O
consistently	O
the	O
most	O
active	O
compounds	O
.	O
The	O
enantiomers	O
of	O
(	O
fluoroalkyl	O
)	O
benzilic	O
acids	O
were	O
prepared	O
via	O
an	O
enantioselective	O
Grignard	O
addition	O
reaction	O
.	O
Although	O
2	B-IUPAC
-	I-IUPAC
oxoadenosine	I-IUPAC
is	O
3	O
times	O
more	O
vasoactive	O
than	O
2	B-IUPAC
-	I-IUPAC
aminoadenosine	I-IUPAC
,	O
the	O
activities	O
of	O
the	O
phenyl	B-IUPAC
derivatives	B-MODIFIER
are	O
markedly	O
different	O
;	O
2	B-IUPAC
-	I-IUPAC
phenoxyadenosine	I-IUPAC
is	O
23	O
times	O
weaker	O
than	O
2	B-IUPAC
-	I-IUPAC
(	I-IUPAC
phenylamino	I-IUPAC
)	I-IUPAC
adenosine	I-IUPAC
(	O
CV	O
-	O
1808	O
)	O
.	O
(	O
ABSTRACT	O
TRUNCATED	O
AT	O
400	O
WORDS	O
)	O
The	O
synthesis	O
and	O
alpha	O
2	O
-	O
adrenergic	O
activity	O
of	O
a	O
series	O
of	O
indolin	B-PARTIUPAC
-	I-PARTIUPAC
2	I-PARTIUPAC
-	I-PARTIUPAC
yl	I-PARTIUPAC
and	O
tetrahydroquinolin	B-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
yl	I-IUPAC
imidazolines	I-IUPAC
are	O
described	O
.	O
In	O
this	O
experimental	O
system	O
,	O
recovery	O
from	O
hypoglycemia	O
proceeded	O
with	O
a	O
t	O
(	O
1/2	O
)	O
value	O
of	O
14	O
+	O
/	O
-	O
1	O
h	O
,	O
as	O
compared	O
with	O
t	O
(	O
1/2	O
)	O
=	O
8.0	O
+	O
/	O
-	O
1	O
h	O
for	O
native	O
insulin	O
and	O
t	O
(	O
1/2	O
)	O
=	O
10.0	O
+	O
/	O
-	O
1	O
h	O
for	O
NPH	O
-	O
insulin	O
.	O
The	O
results	O
presented	O
in	O
this	O
article	O
point	O
to	O
the	O
utility	O
of	O
1	B-IUPAC
-	I-IUPAC
hydroxypyrazole	I-IUPAC
and	O
1,2,3	B-IUPAC
-	I-IUPAC
hydroxytriazole	I-IUPAC
as	O
bioisosteres	O
of	O
carboxylic	O
acids	O
at	O
Glu	O
receptors	O
and	O
transporters	O
.	O
The	O
stereochemical	O
diversity	O
-	O
oriented	O
conformational	O
restriction	O
strategy	O
can	O
be	O
an	O
efficient	O
method	O
for	O
developing	O
specific	O
ligands	O
for	O
drug	O
target	O
proteins	O
,	O
especially	O
in	O
cases	O
where	O
neither	O
the	O
bioactive	O
conformation	O
nor	O
the	O
pharmacophore	O
is	O
known	O
.	O
However	O
,	O
the	O
present	O
results	O
,	O
together	O
with	O
the	O
previous	O
,	O
demonstrate	O
that	O
8a	O
and	O
8b	O
are	O
promising	O
new	O
prodrugs	O
of	O
ara	O
-	O
C	O
with	O
improved	O
efficacy	O
.	O
Our	O
findings	O
revealed	O
that	O
the	O
optimal	O
stereochemical	O
array	O
was	O
the	O
same	O
for	O
both	O
NMDA	O
(	O
32	O
and	O
61	O
)	O
and	O
AMPA	O
(	O
9	O
)	O
antagonists	O
identified	O
in	O
this	O
series	O
and	O
that	O
the	O
tetrahydroisoquinoline	O
(	O
25	O
)	O
and	O
the	O
C	B-MODIFIER
-	I-MODIFIER
1	I-MODIFIER
carboxy	B-IUPAC
(	O
30	O
)	O
analogs	B-MODIFIER
of	O
9	O
are	O
inactive	O
.	O
Several	O
compounds	O
prolonged	O
the	O
survival	O
time	O
of	O
mice	O
in	O
hypoxic	O
conditions	O
at	O
a	O
dose	O
of	O
30	O
mg	O
/	O
kg	O
(	O
sc	O
or	O
ip	O
)	O
and	O
100	O
mg	O
/	O
kg	O
(	O
po	O
)	O
.	O
A	O
series	O
of	O
dialkyl	B-MODIFIER
N	B-IUPAC
,	I-IUPAC
N'	I-IUPAC
-	I-IUPAC
(	I-IUPAC
m	I-IUPAC
-	I-IUPAC
phenylene	I-IUPAC
)	I-IUPAC
dioxamates	I-IUPAC
was	O
synthesized	O
by	O
treatment	O
of	O
the	O
requisite	O
m	B-IUPAC
-	I-IUPAC
phenylenediamines	I-IUPAC
with	O
an	O
alkyloxalyl	O
chloride	O
in	O
the	O
presence	O
of	O
triethylamine	O
.	O
(	B-IUPAC
m	I-IUPAC
-	I-IUPAC
[	I-IUPAC
125I	I-IUPAC
]	I-IUPAC
Iodobenzyl	I-IUPAC
)	I-IUPAC
guanidine	I-IUPAC
(	O
m	O
-	O
IBG	O
,	O
2b	O
)	O
gave	O
the	O
best	O
combination	O
of	O
high	O
concentration	O
and	O
selectivity	O
.	O
N	O
-	O
Methylation	O
reduced	O
affinity	O
greatly	O
as	O
did	O
increasing	O
the	O
size	O
of	O
the	O
acyl	O
moiety	O
.	O
After	O
aromatization	O
,	O
these	O
compounds	O
were	O
transformed	O
by	O
phosphorus	O
oxychloride	O
,	O
giving	O
1	B-PARTIUPAC
-	I-PARTIUPAC
chloro	I-PARTIUPAC
-	I-PARTIUPAC
4	I-PARTIUPAC
-	I-PARTIUPAC
methyl	I-PARTIUPAC
-	I-PARTIUPAC
5H	I-PARTIUPAC
-	I-PARTIUPAC
pyrido	I-PARTIUPAC
[	I-PARTIUPAC
4,3	I-PARTIUPAC
-	I-PARTIUPAC
b	I-PARTIUPAC
]	I-PARTIUPAC
benzo	I-PARTIUPAC
[	I-PARTIUPAC
e	I-PARTIUPAC
]	I-PARTIUPAC
-	I-PARTIUPAC
and	O
-	B-PARTIUPAC
benzo	I-PARTIUPAC
[	I-PARTIUPAC
g	I-PARTIUPAC
]	I-PARTIUPAC
indoles	I-PARTIUPAC
which	O
were	O
substituted	O
by	O
[	B-IUPAC
(	I-IUPAC
dialkylamino	I-IUPAC
)	I-IUPAC
alkyl	I-IUPAC
]	I-IUPAC
amines	I-IUPAC
.	O
Extension	O
of	O
the	O
2	B-IUPAC
-	I-IUPAC
phenylamino	I-IUPAC
group	B-MODIFIER
to	O
2	B-PARTIUPAC
-	I-PARTIUPAC
benzyl	I-PARTIUPAC
-	I-PARTIUPAC
and	O
2	B-IUPAC
-	I-IUPAC
(	I-IUPAC
2	I-IUPAC
-	I-IUPAC
phenylethylamino	I-IUPAC
)	I-IUPAC
reduced	O
affinity	O
.	O
Conventional	O
functional	O
group	O
transformation	O
of	O
5a	O
and	O
5b	O
provided	O
a	O
number	O
of	O
novel	O
3	O
-	O
substituted	O
allopurinol	O
nucleosides	O
,	O
which	O
included	O
10a	O
and	O
18a	O
-	O
d	O
.	O
In	O
this	O
fashion	O
,	O
5	B-IUPAC
-	I-IUPAC
carboxy	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
naphthoic	I-IUPAC
acid	I-IUPAC
(	O
or	O
more	O
appropriately	O
,	O
6	B-IUPAC
-	I-IUPAC
carboxy	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
naphthoic	I-IUPAC
acid	I-IUPAC
)	O
has	O
been	O
identified	O
as	O
a	O
novel	O
PTP1B	O
binding	O
motif	O
.	O
The	O
pA2	O
values	O
were	O
8.20	O
(	O
1	O
)	O
,	O
6.40	O
(	O
2	O
)	O
,	O
6.20	O
(	O
3	O
)	O
,	O
6.25	O
(	O
4	O
)	O
,	O
6.30	O
(	O
5	O
)	O
,	O
6.30	O
(	O
7	O
)	O
,	O
6.05	O
(	O
8	O
)	O
,	O
6.20	O
(	O
9	O
)	O
,	O
6.30	O
(	O
10	O
)	O
,	O
6.25	O
(	O
11	O
)	O
,	O
6.10	O
(	O
12	O
)	O
,	O
6.20	O
(	O
13	O
)	O
,	O
6.20	O
(	O
14	O
)	O
,	O
and	O
6.35	O
(	O
15	O
)	O
.	O
These	O
compounds	O
did	O
not	O
bind	O
to	O
the	O
BZP	O
receptor	O
in	O
spite	O
of	O
having	O
structures	O
similar	O
to	O
those	O
of	O
beta	O
-	O
carbolines	O
.	O
The	O
corresponding	O
diamino	O
acids	O
were	O
obtained	O
from	O
the	O
diamines	O
and	O
oxocarboxylic	O
acids	O
by	O
catalytic	O
hydrogenation	O
.	O
Escherichia	O
coli	O
TK	O
was	O
inactivated	O
by	O
6	O
of	O
25	O
ATP	O
derivatives	O
tested	O
at	O
10	O
mM	O
,	O
6	O
h	O
,	O
0	O
degrees	O
C	O
;	O
inactivation	O
was	O
slowed	O
by	O
MgATP	O
in	O
the	O
case	O
of	O
N6	O
-	O
CH3	O
-	O
N6	O
-	O
R	O
-	O
ATP	O
[	O
R	O
=	O
(	O
CH2	O
)	O
4N	O
(	O
CH3	O
)	O
CO	O
(	O
CH2	O
)	O
5NHCOCH2I	O
]	O
.	O
The	O
p	B-IUPAC
-	I-IUPAC
pyridyl	I-IUPAC
-	O
substituted	B-MODIFIER
derivatives	B-MODIFIER
11	O
and	O
27	O
(	O
APPPI	O
)	O
may	O
be	O
interesting	O
pharmacological	O
tools	O
due	O
to	O
their	O
fluorescent	O
properties	O
.	O
The	O
racemate	O
and	O
the	O
enantiomers	B-MODIFIER
of	O
1	B-IUPAC
-	I-IUPAC
(	I-IUPAC
3	I-IUPAC
-	I-IUPAC
methoxy	I-IUPAC
-	I-IUPAC
4	I-IUPAC
-	I-IUPAC
methyphenyl	I-IUPAC
)	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
aminopropane	I-IUPAC
(	O
6	O
)	O
and	O
racemic	B-MODIFIER
5	B-IUPAC
-	I-IUPAC
methoxy	I-IUPAC
-	I-IUPAC
6	I-IUPAC
-	I-IUPAC
methyl	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
aminoindan	I-IUPAC
(	O
11	O
)	O
were	O
tested	O
for	O
stimulus	O
generalization	O
in	O
the	O
two	O
-	O
lever	O
drug	O
-	O
discrimination	O
paradigm	O
.	O
The	O
potency	O
and	O
selectivity	O
(	O
delta	O
vs	O
mu	O
opioid	O
receptor	O
)	O
were	O
evaluated	O
by	O
radioreceptor	O
binding	O
assays	O
in	O
the	O
rat	O
brain	O
using	O
[	O
3H	O
]	O
CTOP	O
(	O
mu	O
ligand	O
)	O
and	O
[	O
3H	O
]	O
DPDPE	O
(	O
delta	O
ligand	O
)	O
and	O
by	O
bioassay	O
with	O
mouse	O
vas	O
deferens	O
(	O
MVD	O
,	O
delta	O
receptor	O
assay	O
)	O
and	O
guinea	O
pig	O
ileum	O
(	O
GPI	O
,	O
mu	O
receptor	O
assay	O
)	O
.	O
Treatment	O
of	O
the	O
imidate	O
(	O
4	O
)	O
with	O
sodium	O
hydrogen	O
sulfide	O
gave	O
the	O
thiocarboxamide	B-IUPAC
derivative	B-MODIFIER
5	O
.	O
However	O
,	O
in	O
biological	O
investigations	O
using	O
a	O
subcutaneous	O
B16	O
(	O
hypoxic	O
)	O
melanoma	O
tumor	O
in	O
BDF1	O
hybrid	O
mice	O
with	O
cyclophosphamide	O
as	O
positive	O
control	O
the	O
most	O
interesting	O
series	O
of	O
structurally	O
related	O
analogues	O
were	O
the	O
potentially	O
monoalkylating	O
monoquinones	O
of	O
the	O
2	B-PARTIUPAC
-	I-PARTIUPAC
[	I-PARTIUPAC
(	O
leaving	O
group	O
)	O
methyl	B-PARTIUPAC
]	I-PARTIUPAC
-	I-PARTIUPAC
1,4	I-PARTIUPAC
-	I-PARTIUPAC
benzoquinone	I-PARTIUPAC
type	B-MODIFIER
(	O
i.e.	O
,	O
14	O
and	O
15	O
)	O
having	O
water	O
-	O
insoluble	O
(	O
acetoxy	O
)	O
and	O
water	O
-	O
solubilizing	O
(	O
succinate	O
)	O
groups	O
.	O
Assessment	O
of	O
the	O
dopaminergic	O
activity	O
of	O
these	O
catechols	O
and	O
the	O
results	O
from	O
the	O
determination	O
of	O
brain	O
levels	O
of	O
the	O
enantiomers	O
of	O
3	O
-	O
PPP	O
and	O
their	O
metabolites	O
indicate	O
that	O
the	O
metabolites	O
probably	O
do	O
not	O
alter	O
the	O
pharmacological	O
profiles	O
established	O
for	O
(	O
R	O
)	O
-	O
(	O
+	O
)	O
-	O
and	O
(	O
S	O
)	O
-	O
(	O
-	O
)	O
-	O
3	O
-	O
PPP	O
.	O
Methods	O
have	O
been	O
developed	O
for	O
the	O
preparation	O
of	O
2	B-IUPAC
-	I-IUPAC
(	I-IUPAC
2	I-IUPAC
(	I-IUPAC
RS	I-IUPAC
)	I-IUPAC
-	I-IUPAC
aminopropyl	I-IUPAC
)	I-IUPAC
-	I-IUPAC
5	I-IUPAC
-	I-IUPAC
iodothiophenes	I-IUPAC
.	O
Treatment	O
of	O
1,2	B-IUPAC
-	I-IUPAC
dihydro	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
hydroxy	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
oxopyridine	I-IUPAC
-	I-IUPAC
6	I-IUPAC
-	I-IUPAC
carboxylic	I-IUPAC
acid	I-IUPAC
(	O
5	O
)	O
with	O
phosgene	O
in	O
THF	O
solution	O
gives	O
the	O
active	O
ester	O
poly	B-IUPAC
[	I-IUPAC
1,2	I-IUPAC
-	I-IUPAC
dihydro	I-IUPAC
-	I-IUPAC
1,2	I-IUPAC
-	I-IUPAC
dioxopyridine	I-IUPAC
-	I-IUPAC
6	I-IUPAC
-	I-IUPAC
carboxylate	I-IUPAC
]	I-IUPAC
,	O
which	O
upon	O
treatment	O
with	O
excess	O
anhydrous	O
dimethylamine	O
gave	O
a	O
60%	O
yield	O
of	O
N	B-IUPAC
,	I-IUPAC
N	I-IUPAC
-	I-IUPAC
dimethyl	I-IUPAC
-	I-IUPAC
1,2	I-IUPAC
-	I-IUPAC
dihydro	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
hydroxy	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
oxopyridine	I-IUPAC
-	I-IUPAC
6	I-IUPAC
-	I-IUPAC
carboxamide	I-IUPAC
(	O
6	O
)	O
.	O
Reaction	O
of	O
5	B-IUPAC
-	I-IUPAC
fluoro	I-IUPAC
-	I-IUPAC
4	I-IUPAC
-	I-IUPAC
(	I-IUPAC
methylthio	I-IUPAC
)	I-IUPAC
-	I-IUPAC
2	I-IUPAC
-	I-IUPAC
[	I-IUPAC
(	I-IUPAC
trimethylsilyl	I-IUPAC
)	I-IUPAC
oxy	I-IUPAC
]	I-IUPAC
pyrimidine	I-IUPAC
with	O
2	B-IUPAC
-	I-IUPAC
acetoxyethyl	I-IUPAC
acetoxymethyl	I-IUPAC
ether	I-IUPAC
and	O
SnCl4	O
,	O
followed	O
by	O
ammonolysis	O
,	O
yielded	O
5	B-IUPAC
-	I-IUPAC
fluoro	I-IUPAC
-	I-IUPAC
1	I-IUPAC
-	I-IUPAC
[	I-IUPAC
(	I-IUPAC
2	I-IUPAC
-	I-IUPAC
hydroxyethoxy	I-IUPAC
)	I-IUPAC
methyl	I-IUPAC
]	I-IUPAC
cytosine	I-IUPAC
(	O
12	O
)	O
.	O
The	O
affinity	O
of	O
the	O
compounds	O
for	O
the	O
GABA	O
receptors	O
and	O
for	O
the	O
neuronal	O
(	O
synaptosomal	O
)	O
GABA	O
uptake	O
system	O
in	O
vitro	O
has	O
been	O
measured	O
.	O
gondii	O
infection	O
in	O
mice	O
when	O
given	O
qdx8	O
by	O
peritoneal	O
injection	O
at	O
doses	O
ranging	O
from	O
62.5	O
(	O
initial	O
dose	O
)	O
to	O
25	O
mg	O
/	O
kg	O
.	O
The	O
aim	O
of	O
this	O
project	O
was	O
to	O
further	O
investigate	O
whether	O
it	O
is	O
possible	O
to	O
differentiate	O
between	O
these	O
compounds	O
with	O
respect	O
to	O
their	O
affinity	O
for	O
alpha	O
(	O
1	O
)	O
-	O
adrenoreceptor	O
subtypes	O
and	O
the	O
affinity	O
for	O
5	O
-	O
HT	O
(	O
1A	O
)	O
receptors	O
,	O
as	O
1	O
binds	O
with	O
high	O
affinity	O
at	O
both	O
receptor	O
systems	O
.	O
The	O
compounds	O
were	O
screened	O
as	O
potential	O
H1	O
receptor	O
agonists	O
on	O
the	O
isolated	O
guinea	O
pig	O
ileum	O
.	O
Five	O
compounds	O
exhibited	O
inhibitory	O
activity	O
in	O
the	O
same	O
range	O
as	O
the	O
standards	O
,	O
4	B-IUPAC
-	I-IUPAC
hydroxypyrazolo	I-IUPAC
[	I-IUPAC
3,4	I-IUPAC
-	I-IUPAC
d	I-IUPAC
]	I-IUPAC
pyrimidine	I-IUPAC
and	O
2	B-IUPAC
-	I-IUPAC
(	I-IUPAC
4	I-IUPAC
-	I-IUPAC
pyridyl	I-IUPAC
)	I-IUPAC
-	I-IUPAC
4	I-IUPAC
-	I-IUPAC
trifluoromethylimidazole	I-IUPAC
(	O
22	O
)	O
.	O
Carboxylic	O
acid	O
esters	O
(	O
9-11	O
,	O
14-16	O
,	O
27-29	O
)	O
and	O
a	O
cyclic	O
phosphate	O
derivative	O
(	O
22	O
)	O
of	O
the	O
9	B-IUPAC
-	I-IUPAC
(	I-IUPAC
hydroxyalkoxy	I-IUPAC
)	I-IUPAC
guanines	I-IUPAC
(	O
8	O
,	O
21	O
)	O
and	O
2	B-IUPAC
-	I-IUPAC
amino	I-IUPAC
-	I-IUPAC
9	I-IUPAC
-	I-IUPAC
(	I-IUPAC
hydroxyalkoxy	I-IUPAC
)	I-IUPAC
purines	I-IUPAC
(	O
13	O
,	O
26	O
)	O
were	O
also	O
prepared	O
.	O
3	B-IUPAC
-	I-IUPAC
Ethoxy	I-IUPAC
-	I-IUPAC
8	I-IUPAC
-	I-IUPAC
methyl	I-IUPAC
-	I-IUPAC
7	I-IUPAC
(	I-IUPAC
5	I-IUPAC
)	I-IUPAC
H	I-IUPAC
-	I-IUPAC
cyclopenta	I-IUPAC
[	I-IUPAC
f	I-IUPAC
]	I-IUPAC
isoquinoline	I-IUPAC
(	O
4	O
)	O
which	O
constitutes	O
the	O
basic	O
ring	O
system	O
of	O
1	O
was	O
synthesized	O
in	O
a	O
multistep	O
procedure	O
starting	O
from	O
